PlayerID,PName,Height(cm),Matches Played,Overall Win%,Top 100 Win %,Top 30 Win %,First Serve %,First Serve Win %,BPSave %,BPConv %,Aces/Match,DF/Match,Future Top 30
103917,Nicolas Mahut,190.0,40,0.2,0.2,0.3333333333333333,0.5970247903011616,0.7085676228413004,0.5326460481099656,0.3117408906882591,8.05,4.175,False
103632,Luis Horna,180.0,40,0.45,0.4444444444444444,0.375,0.6831318824349529,0.6908617830183976,0.5811320754716981,0.4222222222222222,3.425,3.1,False
103821,Danai Udomchoke,173.0,40,0.3,0.18181818181818182,0.0,0.617997712600956,0.6790461409520666,0.5882352941176471,0.36996336996337,3.725,3.525,False
104339,Mario Ancic,196.0,40,0.4,0.3,0.36363636363636365,0.5648358873395816,0.7332751693624683,0.5816326530612245,0.35625,8.175,4.575,True
104180,Gilles Muller,193.0,40,0.525,0.5185185185185185,0.4,0.6052763072055303,0.7155234373466961,0.6420664206642066,0.4009433962264151,8.4,3.475,False
103333,Ivo Karlovic,208.0,40,0.425,0.37037037037037035,0.4166666666666667,0.6098062930579964,0.8238760458464233,0.7101449275362319,0.2916666666666667,19.325,5.95,True
102788,Jan Vacek,198.0,40,0.4,0.3,0.0,0.5714096845043208,0.687119715176014,0.573134328358209,0.4151624548736462,4.95,3.55,False
104098,Dmitry Tursunov,185.0,40,0.45,0.4642857142857143,0.3,0.5338340516521758,0.7023718617589054,0.6139240506329114,0.3680297397769517,7.925,5.075,True
104068,Robby Ginepri,183.0,40,0.45,0.2692307692307692,0.16666666666666666,0.5978458739123552,0.681238297999912,0.5114503816793893,0.4216417910447761,5.225,3.95,True
104166,Alex Bogomolov Jr,178.0,40,0.35,0.2,0.125,0.669578880819423,0.6569192331031448,0.5372168284789643,0.4574898785425101,2.375,3.2,False
104076,Jose Acasuso,190.0,40,0.475,0.5,0.3076923076923077,0.5092161028559967,0.7140628327637206,0.631578947368421,0.38321167883211676,4.65,2.975,True
